M	fuck!	sick, man. is not sick. shit. was sleeping with a woman I'm about to finish... my ass. decide, do I finish do I stop the dog? finished. then I stole the dog. and I would make love... weren't two people... something.
M	souls were	in this way, can't describe it. was like we were the same heart. come and kill the vibe shit.
M	man, come on,	wants to that shit. you broke up years ago.
M	get over it	some point. years, man. worth thinking much about... himself by telling real sex story? don't... You know what, a gentleman I don't... shit ever done.
M	many stories	running through head right now.
M	let's go.	so nasty." be like: loved to dirty-talk. be like: what were the titties like? she have, like, know...
M	little pink	nipples. yeah. like the long Geographic nipples.
M	have like	bumpy Braille nipples, they were nice. grab a woman's breast it's... don't we just play? the cards?
M	are you	about?
M	you ever felt	breast before, man?
M	are you gay?	I'm not gay. of women. Hebrew school once. fuck guys, in jail. "borked"? answer this question: a virgin. does that happen? much sense, man. he's a virgin. right, come on, be mean. trying to the partner out. wanna get you laid, dude. going on.
M	now on,	dick is my dick. getting you some pussy. so stupid! come on. don't even remember. well, not a dirty word.
M	know,	may not have had sex, I could fuck you up.
M	on.	
M	David.	Andy. up? good morning. Andy.
M	gonna have to get you	for you. nuts gonna be drained. you. It's okay to have sex.
M	everybody	a pussy magnet. .
M	shit, man.	got to get on that. is about children passion.
M	spirit.	life's about passion. balls and pussy. about people. ass and tits butthole pleasures.
M	not about	pleasures at all. rusty trombone dirty Sanchez. Cincinnati bowtie. relax... enough, party's over.
M	the virgin	back to work.
M	come on.	were just kidding. you're a virgin. up.
M	on.	gonna have to my job now. your job. I don't need your help. to go out with us you don't want. respect women, love women. I completely away from them. have a very fulfilling life. silver pants blue. the world
M	Got a weird thing	show you
M		my God! to work. us a second? the middle of something. us alone, all right? you! you! Fuck off. off.
M	gonna kick you	the nuts, asshole. the language, okay? have a family. I want to.
M		asshole over here... all right. Come on. know, it's just... have happened? yet. I got kind of... it really happen... just kind of stopped trying. shot? is just too late for me. know, is the new . next years your life... laughing and cuddling all that shit. at me. went out with this girl four months... of saying: caused this behavior?"... my life regretting it.
M	don't you	her back right now? pot dealer. gotta respect that.
M	wants to be	immature little bitch blow everybody... sounds horrible. suffering... back on weight... bunch of times... then they move they change their email... is the first time... kind of nice. out with us this weekend. just have a good time. give it a shot. I'm not going to have sex last thing on your mind. Hi. God.
M	you later.	for the dance. almost there. have one. we have one. hair out! came in your pants. had some Cream of Wheat.
M		what you want to on? just so big and thick.
M		think?
M	sorry.	hot.
M	now,	can't have any of this.
M	should just	up forever! Enough playing] this too yellow? real life? crowded. $ beer night. about to happen, right? with tipsy. talking about drunk.
M	what you	to find, okay? didn't have to have sex now he's gone, so... this one.
M	you got to do	use your instinct. follow my heart. me your instincts. right here.
M	you doing	using your instinct. it.
M	how a tiger know	got to tackle a gazelle. in his DNA.
M	says,	the gazelle." believe it or not, every man, there's code written that says: don't feel comfortable... don't think that's right. making it out to be kind of bad thing. a derogatory sense. did.
M	just does...	doesn't feel right. work.
M	need to try	wrong, dawg. ones are drunk? right, check this out. here? the big old titties. at a woman. stare at nobody. peripherals. look at me. not looking at you. looking at her? want you to use peripherals. the redhead at : the big titties. there, see her?
M	find one with	peripherals. see, over by the post.
M	might be	rubber tree plant. a joke, dawg, not funny. she's very pretty. hot, drunk chick.
M	then you should	your move.
M	remember, it's	important that she's than she's hot. get her. though. look comfortable. cocktail?
M	having trouble	the drunk people.
M	want to know	there's one? I, Captain Yellowshirts. Have a good one. met a girl and she's here party with them. so good... friend get married a guy. so funny. is my last night a free woman... we would just wig out. the erection results in. laughing] Dr. Zeus' penis. wants penis cake? does. you guys, Cocker. marrying... know that? sequins.
M		hands are on my belt. good. cute. wanna get out of here?
M	on.	wanna drive? me here, so... driving. drink.
M	into this?	
M		is this? judge recommended get one. starting] fast. on, you're in the lasso.
M	Y'all can't	me now Listen to me now
M	Then come on	me now Dan's like, such a B-l-T-C-H,
M	screeching]	the bitch, bitch." was your name again?
M	me tell you	Andy. ever be named Dan. men jerk off. out! The car! like you. not a... think I ate some shellfish sandwich something. tasted good. tasted like shellfish. you think I'm pretty? yes.
M	God, yes!	you're pretty. you're pretty. at me.
M	at me!	looking! You're pretty! get my period soon. so tired. in my pants like that. French toast. God, we made it. you okay? fucker came of nowhere. you okay? the matter? sorry. okay. think I kind of that coming. you want. gonna pass on the sex, you don't mind. work out tomorrow.
M	you have	daiquiri tonight? thought you might.
M	know what,	guys wouldn't be right now... shellfish sandwich your mouth. know what, you're right, my bad.
M	me apologize to you	of all... when you pick up drunk woman... her way out of the bar...
M	you should	drive. drive a bike. Schwinn-fucking-Armstrong, not the only person the world... guys, okay? a second?
M		me just say... pussy up, man.
M	are you even	about? thinking some impossible feat. right. it. "Pussalia," right? don't wanna say word anymore. I don't wanna say it. is a scientific word. wasn't gonna be pressure at all. not pressuring you. me.
M	one of you guys	me, please? customer right now. on break. very knowledgeable.
M	can answer	of your questions he'd love to help you. too. actually to be honest with you... VCR. eight-track player. a Betamax.
M	know what, actually	recommend this one. DVD combo. technology would be pretty good for... good. good as it gets. all right. through.
M	you know,	so funny, I work across the street... this place. Sell Your Stuff On eBay"
M		that's the name? for something... I chose that. what, you do what? you don't want... eBay.
M	you don't actually	anything in the store? know, I wanna maybe professional... all your shit. anything by that.
M	know what,	should come by sometime you want, you know... it out.
M	check out	empty store. the street not empty. just anytime. you're across the street,
M	don't really have	good answer for that, Andy. giving it to you. I'll meet you over the register. check you out... out. see you over there.
M		
M	chatty.	I think she gave me number. she gave you. man. you see what I mean?
M	we gonna	it, man. Yeah.
M		on, him some credit, man. can't believe that happened.
M	you did	you's own hand. number.
M	great, man.	telling you, is a mysterious fig. here's a question. should I call her?
M	definitely	want to call her. what you just to do is... these hood rats... knock them out. like of them hood rats... the upper echelon type ho. not a big ho runner. ho runner. he's saying is... someone you like... a weirdo for being lame at it. hood rats first... get to the girl do like... not terrible at sex, be mediocre at it.
M	still	bad, though. put it up for my man pulling that number. his ass off. did politic. a lot.
M	throat]	
M	can't.	it. can't pee in public. do it.
M	got a mental block	it.
M	on, do it.	shy! can't hear you're saying.
M		store is slow. gone. She's not here. this in here. sure?
M	know.	I ask you something confidence? weird.
M	you think a woman	find me attractive?
M		my God!
M		is embarrassing for me.
M	you ready	my honest answer? think you're good-looking cat. anybody knows it... can see it.
M		why I'm asking you. think this was accident?
M	gotta highlight	attributes, a diamond in the rough.
M	willing to make	sacrifices? Wolf thing got going right there?
M	need to wax	right out. Waxing don't hurt. unless you're a bitch. know what I mean? get it done all the time.
M		the fuck! is gonna be good. how are you?
M	gonna need	wax.
M	staying.	is gonna be good. like your sweater. that come in a V-neck? starts doing his pubes, gonna look good this, man. foreign language]
M	sorry.	just your job. It's okay. sexy though. it looks really good. looks man-tastic. I didn't expect at all. really didn't expect that. got it. The first one hairs are pretty deep.
M	ready?	foreign language] as much as the first one.
M		me! sorry.
M	really don't	this much. got a weak stomach. tough, Andy, you got it. went to throw up. two.
M	didn't you	on three?
M	screaming]	done or ya'll... shit falls! the nipple. the nipple.
M	Cal,	my hand. my goddamn hand, man. here we go.
M	Yup.	
M		fuck! in hell! seriously, think I'm done. think that's good. know what, guys...
M	is not	good look for me!
M	look like	man-o'- lantern. it. you.
M		you very much. welcome.
M		owe you an apology, man. you for the past years. were really boring and... were a serial killer. not joking. Shoot. Sorry, sorry. the balcony, would be fine. couldn't break this... problem.
M	you shouldn't listen	should listen to me, okay? the bookstore. should ask her out, man.
M	wrong	her underpants. they're not in my mouth. the eBay store. with anyone... odds on this, man.
M	need to plant	lot of seeds. I was growing pot, realized... planted... you.
M	more pot	could ultimately smoke. almost lost a nipple, okay? anything, waxing your chest is...
M	the gayest thing	could possibly do, okay? are not important. traditional standards... to how that's possible? as... you implied it.
M	doesn't matter if	ugly as fuck you're ugly as shit. I am a novelist.
M	You never	me that before. arrogant prick, Andy. men have is... to talk to women. went to magic camp?" yo-yo master." me, yo-yo master. you're the yo-yo guy.
M	problem	men have is... no clue to talk to women.
M	women do not care	what you have to say...
M	you're just gonna	them do that. be kind of a dick. Jade. I know exactly you're talking about. she is.
M	you looking	something?
M	there something	should be looking for?
M	have	lot of books. what you like. it yourself"?
M	is the mood	you now?
M	tell on me,	Andy? wont.
M	you want	be told on... That totally worked! were doing that for years. grow into a plant... is easy. you doing? going on? joke.
M	grow a backbone	call her. how you doing? well. is this? Do I know you, James? was wondering whether had a few minutes... little laundry detergent. you at the top a tall building? mean, you people are sick. don't you?
M	shoot yourself	the fucking head. know, a knife and run into it? see you later, James. your mother, okay?
M	ringing]	a big box of porn for you.
M		few tapes in there just might open up...
M	and I,	used to watch Twatter... television... it was going on... is really gracious kind... big box of porn my apartment. stuff in here. did you ever see of Rock? this is... nice. it stars Jack Black Cock. a mixed tape I made. I was really into the summer of . Now I can see that. supposed to be... just tape it sometimes. understand something, don't want this stuff, okay? much.
M	masturbate?	
M	I've jacked it twice	I've been here. the only hobby don't have.
M	seriously,	just don't feel comfortable about... wound up. figures... your box. take it out! know what, it's just... with it. your porn with you. not taking it. I don't want it. on, man.
M	is trying	give an honest man big box of porn, Andy. the last time, don't want to watch... my appreciation.
M	Andy.	gonna talk dirty to you. of sexy sex with you. big, fat noodle... intercourse with you. penis on, mean, in me, Andy. of sexy... don't know what to say... New tape. your mother like that. not my mother. box of porn. Live...
M	blind someone	that box. space.
M	right here,	looking at Bentley of big screen TVs. is the Rolls-Royce big screen...
M		think these butterflies in here. us all, though. big, like, hilarious... he just wanted to up some shit... a virgin. lot of stuff not there. over him. enough to go that deep. a New York minute.
M	don't know.	have a turkey sandwich. corner. I think you should with us. have some fun?
M	don't ignore me.	know what this is. each have dates.
M		don't do this. saw this on Primetime Live. action. me different advice.
M	Hey, partner.	are you whining about? I didn't. you just quit whining years of pimpage one day. ask questions. is a bad idea. chattering] How are you? you fine? fine then? the hell's matter with you? retarded? eyes of the children the parents... saying: saved my child"... are you doing here? you are Gina?
M	what's up?	I'm going to be honest with you. I've been with a man. the ladies. that pogo stick. me.
M	that time	we made love you cried in my arms? go to Paris. the Eiffel Tower make love to you. what out? been broken up like two years, man. you anymore. am not a whore.
M	a good-looking man.	you.
M	pretty.	soft, delicate features. know, is good for me... simple sort of transition.
M	throw a little rouge	around my friend, okay? hope, and it's driving changed my e-mail address, phone number.
M	practically	me. grew up in a town of Minneapolis... Land of a Thousand Lakes. used to, like, really big city. the other... completely safe. suppose he's had enough?
M	bank has	again been filled. tell you the hottest. of my head. all week.
M	take three	PMs...
M	you see	you could whack off you fall asleep.
M	always win	the best part the game. you Andy? this yours? you write this stuff? your card. that speed-dating card.
M	you so much	bringing it to me. one girl looked like...
M	was	for a squirting"? for a squirting, wrote that.
M	you wrote	fo show." was a ho.
M	me show you	this device works. a cordless phone. can do anything, video diaries... we broke up. department where there be phones? been going on... a lot of this?
M	are never gonna	anybody... sick son of a bitch. put me on trial? the shit off, all right?
M	know what,	don't have to answer to you. out with this pervert. a few nice people...
M	should keep your ho	a leash. I can't let you... can't let you be talking my woman like that, dawg. is running wild, man. the ass of a free man. my God. public colonoscopy. home for the day... in for him. got that right. a good idea. to people, too. to you...
M	get out there	start selling some shit. it out. miss her. ultimate aphrodisiac. go make your pick now.
M	you could act	little enthused about it. right. That's right. shit. like you're out digital cameras. facilitate things bit more. up, dude? is Jay, man.
M	you really	to be there.
M	gonna be	really colorful. know you're free. go, man. the party? are we, Al-Qaeda? not that kind of party,
M	not coming	our fucking party either, you, okay?
M	of all,	ain't that kind of party.
M	you always telling me	fuck a goat, man? a goat!
M		
M		am Jay's party. transvestite prostitute helping me, man.
M	that sister	a transvestite... transvestites.
M	got a hummer	the tranny, didn't you? now? 'Cause technically cruel joke you're all in on? a good person. Matt Damon was a Streisand, but... a minute. is such a bad ass.
M	looks	like Luke Wilson.
M	you saying	was definitely a man? well, how do you know she was a man? big as André the Giant's. leave me alone. recordable CDs. like we were to do it.
M	did this	we're your friends... watch this.
M	Andy,	just CDs, man.
M	a third strike	me, dawg.
M	Hi.	yeah. remember my name. did.
M	you doing?	great. like your store. you have time, around. It's...
M	you want to	out sometime? I would like that. would be great. weekend, that's okay.
M	so I'll call you,	yeah, that'll be good. great. The goldfish crack me up.
M	they are.	
M		cute. anything here. just sell them on eBay.
M	you help me?	you're on your own here.
M	I guess I'll just	you some money... shoes and... know it seems so strange... wish it could be easy, but... you're making it difficult for me. get these shoes to my house... got a corpse in my way. out. Just kill it. you have blades and... feel great. so... like a weight been lifted.
M	is the	to go, man. had it right, you know? looks younger all of us... life force out yet. Hi. Hello. is Andy. how you doing? you're gay, now? just celibate. mean, that sounds gay. this is the conversation... leads to you being gay. then in a year like, "You know... I think I like guys." a gay guy now." gay for saying that? gay? How do you know I'm gay? gay?
M	just told me	not sleeping women anymore. gay?
M	you're gay	you can tell other gay people are? gay? like Coldplay.
M	my torso alone	least. also wanted to call... might want to go out. this weekend, that's good. Okay. you want to pick me up? of a problem I ride a bike. you kidding me? a motorcycle. ride a bicycle. you're gay?
M	like the movie	in Manhattan. gay? saw you make a spinach dip a loaf of bread once. gay? sticker on your car says:
M	love it	balls are in my face." now. It's off. your body. an hour. here? fucked up, man. I mean, at this place, man. eyes of a woman, know? what?
M	more video games	
M	that the	Million Dollar Man's boss? worth a lot of money. sexy, okay?
M	not	to be sexy, man. the frame store laugh... did not laugh at me. you like Asia. the gay.
M	stop calming me down	tell me what I should do. live in Neverland Ranch. How are you? you wanna head out?
M	you just	in or something? carpet in. in tomorrow, so...
M		good with the floors. right.
M	should tear up	hard wood... underneath.
M	know,	drive by this place day.
M	never been in	glad you came. never really go out nice guys like you. a lot.
M	so...	is just punch. it's okay. little bit's fine. need some Buddha. you gather your team... my daughter, please? was great. birthday. his birthday, too. no, no.
M	you sing for him	bring him a cake? birthday. birthday, Andy.
M	really like kissing,	you? really do.
M		
M	this is	gonna happen. yeah. God.
M	I'm	off my pants. you need some help?
M	wait.	you have protection? funny. here. Okay? you know... they were from I was married.
M	we didn't have	that often. That's why are so many, okay? got them.
M	you mind	I use your magnum? You got to be kidding. Andy. of my room! you're allowed have sex when I'm not! gonna head out. should go. many times you just do it?
M	yes, I'm calling	it's more than hours... it's been more than hours. you taken, sir? your ad said... erection for more than hours, you call. must not have that part. medicine, you don't call.
M	there's nothing	can do? just don't wanna... nothing I can do. have an erection anymore.
M	know,	could have sex. don't have sex.
M	well,	you can masturbate. go away, can light a match... put the hot ember your wrist. brain elsewhere... erection. That'd work?
M	your finger	flick your testicle... it hurts...
M	sounds unpleasant	it is. India.
M	those are all	pieces of advice. really appreciate it. didn't get your business... guess I didn't need you time. Thank you.
M	goodness, Andy,	are a terrific salesman. you really got it down. your numbers are good.
M	Okay.	right? Thanks. been thinking your problem. solution for you. developed early. had this body looking at. don't want to, no. lot of male attention.
M	from our	gardener, Javier. know, Javier... yet gentle love me for the first time... beautiful old Guatemalan song. that's...
M	goodness.	back to work. I better go to work.
M	okay.	right.
M	you mull it over	I'll talk to you soon. you.
M		up, dawg? happened? was the date with Trish? I've never been embarrassed in my life. to work. on my balls. in the room. you, dawg?
M	know what,	doesn't matter... baby-daddy drama. right? all you know, in prison right now. together. the one going on the st and the th... check. on the outside... got to think, partner...
M	the fuck	you talking about? tell her you're a virgin. this shit, okay? is how it's gonna go. me.
M	a virgin.	
M	like that because	don't have chlamydia. that shit is everywhere.
M	if she	at me, though?
M	you punch her	the fucking head she laughs. her in the head. really sweet.
M	should totally	her, man. going to. lie." All your girlfriends virgins, too? know you girls like that. be your best time, too. know what... knew that you'd that way I knew that...
M	would want	lead me through first sexual encounter... care that someone... watching Survivor tonight? going out to dinner somebody. is her. and Sara.
M	Trish.	tape it for me, do. All right.
M	long.	you later. a good night. it on tonight.
M	and you better	on me, too.
M	is wrong	this woman? was me.
M		have something want to tell you. are certain things... just have to get this my chest. didn't tell you I had kids. really surprised me.
M	you should have	me probably, but... you have a kid? old are they? you have?
M	have three.	three.
M		one of them a kid. doing this. too. for the hills anything, but... we decide to this again, then... the physical part a while.
M	sex?	Why do that? can really things. right now is to know each other.
M	I never thought	go for it. a great, great notion. at how serious I am. serious. guys would be saying: would be: I feel"... all that stuff. hey, baby... it dates. dates.
M	dates.	dates. is genius. other this way. is one, right? next one. are you guys doing it? good timing.
M		remember Marla. this is little bunny rabbit.
M	is Andy.	how you doing?
M	know what,	you by any chance magic?
M		thought that you might. the way in... behind her ear? I check? your ear? it is amazing. your ear. think it is your ear.
M	is your ear.	is your ear. that's... but that means you... your high school... you want.
M	know what,	should head out. ride home. second language to me. Dad... me how... Cal.
M		just got back from a date.
M	you tell her	a virgin? that yet. you having sex right now? didn't pressure me. a kid.
M		kids, one of whom a kid?
M		so, she's a grandma?
M	not a doctor	anything like that... she is. a hot grandma. Palance. like that lady... Jack Palance right now. do a grandma, man. her plastic-covered couch. erotic. $ on your birthday. the hot granny. did you want to to me about? numbers just came in... best salesman. floor manager. all bullshits! have a girlfriend. kind of seeing somebody. She's great. door is always open. Thank you.
M		who's gonna take my job? over your job. electronics before? my home. very well-qualified. could do that... last thing. the house." my nigger. All right? me out. ain't nobody's nigger. right? move forward amicably. don't understand them... disrespect. help me with the sale.
M	see,	you found yourself nigger. and cloudy, chance of drive-by. suggest you move back.
M	know Luca Perry	th and th? s, nigger? saying "frosty." got to be tall... up? to Smart Tech. can I help you with?
M	nigger,	will both mash you! what? can come up in here make the rules. make the moves Smart Tech... now he bought the bounce. represent Smart Tech.
M	just got	up with him. clapped up I get back. don't fucking matter! high! happened? her.
M	don't know	I was thinking. can't tell? gonna be okay. gonna be all right, man. meaningful relationship... of it, man. You're right. love you, man. guys are gay?
M		
M		least he can cook, Mom. go straight ahead. all right. want to know about you. what do you want to do? Smart Tech the rest of your life. a long time. my own store.
M	kind of store?	like a stereo store. don't you do that? do that. could make a lot of money.
M		you have any of those?
M		do? have of them.
M	in their	boxes. do?
M	could help you	them on eBay.
M	could do it.	could totally pull it off. do it. on. you can stay. schedule comes up, get most early shift? buys stereo : in the morning. : and : . after fucking brunch. what we're gonna do. couple of Jay's shifts. couple of mine that way... you, Andy.
M	the way,	date are you on, now? constitutes a date, to go. So that means gonna have in three days. space them out little bit. thanks. a good cocky. have done everything sex! a woman, okay? with it! you back to church.
M	are gonna start	to church. know what?
M	the hell	you talking about?
M	my God,	cannot believe this. God you're here. locked herself the bathroom.
M	wants to go	the family health clinic. my boyfriend! I can't, Mom!
M	you want me	take her? I don't want you take her. all right. her pants she gets to college. your pants, Mom. make the same mistakes me, Marla. I was a mistake then. sister was the mistake. wasn't planned, know what I mean? God, you wanna run away, you?
M	and your boyfriend	sex all the time! you kidding? we ever have sex? do you lie to me?
M	slamming]	"a liar."
M	did she say	"a liar"? sounds like a tea kettle.
M		I should take her. I don't think so. do you put the penis?
M	how much longer	they gonna make us wait?
M		don't know. They should be in a second. that my wife won't do, you have a question? do I get my wife do that?
M	anybody else	a question? lack of a better word...
M	do I stop	menstrual cycle? a menstrual cycle? just for a few years. a good idea.
M	anybody else	a question? have a question. might be inexperienced.
M	it true that if you	use it, you lose it?
M	there are a lot	activities that you can in... are both fun and safe. think... wants to know
M		of having intercourse, that? isn't vaginal intercourse. having sex intercourse. dry humping. with yourself. with a friend. is erotic massage.
M	sounds like	would be nice. like my Friday night. went to temple.
M		there any virgins here... sex for the first time?
M	So you're	virgin?
M		
M	tap that.	yeah, you'd "tap that"?
M	what, you think	cool your little Jew fro? are you talking about,
M	know what,	a virgin, too.
M	virgins, too.	
M	you know what,	a personal choice... weird at all.
M	know what	problem is? a pedestal. heard that.
M	is the	on a pedestal" thing? anymore of this, it's making me sick. your website, right? meeting everybody.
M	you have any	condoms? tiny penis. I made that all up help you out.
M	thank you	doing that.
M	are all trying	have sex. I can tell who's done it. I really haven't. I won't.
M	when are you	tell her?
M	me,	working on it.
M		do have some.
M	spare any	is it all spoken for? we talking? Are we... for like a week. week, so... not going anywhere. whole time. probably re-watch Gandhi. isn't it? I watch it baked...
M	going to take her	capacity. you okay with that? haven't heard this in years. like minutes. you throw in the DVD? throw in the DVD.
M	want to see	beautiful? here. want to see the most thing in the world? there. not even four months. gonna happen? this the movie about babies why she broke up me in the first place... I wouldn't be good father... the time. is great.
M	having	party tonight, Andy... be there, man. really want you be there.
M	looks like	Doppler radar.
M	child	even four months old. guy, Eric Gilliland... of these. figures even more you.
M	is impossible.	think so. actually make like... could open your store. a lot of money. know. incredible. wouldn't have done it you. news. know what tonight is? know. it The Apprentice?
M		our th date.
M		
M		think we're at . couple of dates there... dates. give you a free pass those other ones.
M		really like you. thank God! gotta pick those up. you don't screw with that. that. right.
M	can wrap them again later,	
M	I know.	you know what...
M	is very important	we don't lose value...
M	compromise	integrity of it. you and... a fucking toy. I was in second grade. a kid to not open that? you're making me. are encouraging me... not! I'm not trying to... want me sell everything. gonna tell you something. change you. I like you. help you grow up, Andy. ride a bicycle work in a stockroom. the stockroom anymore. I ride a bike I like to. rode a bike.
M	do I have to do	you to have sex with me? Thor? dress up like Thor. do it. sex.
M	don't you want	have sex with me? tell me the truth. a grandmother.
M	love the fact	you're a grandmother. are. a hot grandma. fine. You're gonna go.
M	the way	want it... gonna play it. yourself tonight... the club rat. I'm not march over there... hit on Bernadette now. Bernadette. boring me for one thing... me more depressed... my mood.
M		not in any kind of place work in the stockroom Smart Tech... -pound guy...
M	could lift	-inch flat screen.
M	instead	hired a hot girl... bring you out of your funk. will you go talk to her?
M	you just flick me	the nuts?
M	you	the fleshy patch your nuts used to be.
M	I'll stop	your balls. nuts.
M		
M		played, sir.
M		you.
M	problem, man.	get 'em.
M	you done	my son...
M	wouldn't mind.	got good genes. old are you? What, ? he already in parole? from the beginning. to genital connection relationships that they... drink, man?
M	are you	about? answer for that, do you? is the night. right and I was wrong. cannot have relationship...
M	have sex	that's the long... short of it. good. some hos. he's a great guy. know...
M	I first met him	I thought you were at the store... not gay. lay it out for you, now. come over and talk to you. you seem very nice. truth is... me rephrase that, dated this whore...
M	stomped	over my heart. little while to kind of... back in the game. have him killed. too. you!
M		you doing?
M	better,	that I'm talking to you. can see through your shirt. you think we should...
M	this party	my apartment or what? it. let's go! you. is Andy?
M	just	out of here. a minute, thought you hated him. does do magic, but...
M	sweet,	really sweet.
M	don't you just go	to him, work it out. important, can't just stop. would love it. breasts and everything. so great. so hot. You're so hot. why we are here. what? What?
M	it.	it?
M	don't know	you're talking about.
M		I thought it looks... don't think have any hair. I want to shave you. buzz cut. got really dirty. I'm on my way your house. want to do, okay? hope not, but whatever. Bye. was fast. Okay. Holy shit! right thing to happen. you tonight. forget Beth. do you like? so hot in here. my friend.
M	guy knows exactly	I like. you friend going? up for you. something. can't do it. here? Trish... fuck.
M	did you even know	she lives? eight months back. gave her back the key, right? girl is a freak. it's happening! happening! Andy!
M	been talking,	look... you love Trish, can't do this.
M	you guys,	don't know I'm doing anymore.
M	woman	the shit out of me...
M	go.	should all get out of here. should all go. me.
M	should totally	out of here.
M	should run away	here.
M	laughing]	
M	on,	go around me! tonight. into that. scenes, I guess. does this look like? what do you do this vagina? for medicinal purposes. I'm sorry. God... this?
M	your date drug?	roofie?
M	are you,	kind of sex pervert?
M	you a deviant	something? have sex with you, so... are you me up for?
M	not gonna try	kill me, are you? didn't get a new carpet. love you. love you. God! it.
M		my God! my... Andy. in a lot of pain now. you okay?
M	were two sides	that billboard. you okay? okay. I'm not okay.
M	a virgin.	always have been. this was about?
M	just a virgin,	all?
M		good. a good thing. were trying to kill me.
M	my God.	kill you. why I never tried have sex with you. just...
M	I didn't know	I was doing. would be good. love each other. love you. up, you fucking jerk! all right. Sorry. there was something with me...
M	it had	happened, but... because was waiting for you. could they afford it? fucking crazy.
M	gonna get	fucking toys. say these words. for God's sake, the thing. have the key. not gonna be done the marble... can come in and sit down you want... okay. up to you.
M		the fuck out of here.
M		
M		
M		
M	officially	a virgin.
M		do it again? Okay. was good. That was okay.
M	ready?	
M	you ready?	I'm fine, yeah. how was that for you? with Mars planets
M	And love	steer the stars the age of Aquarius
M	No more falsehoods	derisions visions
M	Aquarius	the Seventh House with Mars planets
M	And love	steer the star the age of Aquarius Scorpio We ain't talking about no no Scorpio
M	Aquarius	
M	Let the sunshine	
M	The sunshine in	Let it shine, let it shine Let it shine, yeah
